maladyId,sourceAccession,slug,name
5909,612238,scoliosis_isolated_4,"scoliosis, isolated 4"
5912,612241,inflammatory_bowel_disease_12,"inflammatory bowel disease 12"
5933,612284,meckel_syndrome_type_6,"meckel syndrome, type 6"
5950,612319,spastic_paraplegia_35_autosomal_recessive,"spastic paraplegia 35, autosomal recessive"
5954,612343,musical_aptitude_quantitative_trait_locus,"musical aptitude quantitative trait locus"
5958,612350,ehlers_danlos_syndrome_spondylodysplastic_type_3,"ehlers-danlos syndrome, spondylodysplastic type, 3"
5961,612356,heparin_cofactor_ii_deficiency,"heparin cofactor ii deficiency"
5988,612417,narcolepsy_4,"narcolepsy 4"
6024,612551,focal_segmental_glomerulosclerosis_4,"focal segmental glomerulosclerosis 4"
6028,612557,leukemia_chronic_lymphocytic_3,"leukemia, chronic lymphocytic 3"
6054,612594,multiple_sclerosis_2,"multiple sclerosis 2"
6080,612653,spherocytosis_type_4,"spherocytosis, type 4"
6082,612657,cone_rod_dystrophy_12,"cone-rod dystrophy 12"
6083,612671,uric_acid_concentration_serum_quantitative_trait_locus_4,"uric acid concentration, serum, quantitative trait locus 4"
6123,612841,hypotrichosis_5,"hypotrichosis 5"
6134,612874,erythrocyte_amp_deaminase_deficiency,"erythrocyte amp deaminase deficiency"
6155,612923,hemolytic_uremic_syndrome_atypical_3,"hemolytic uremic syndrome, atypical 3"
6166,612946,hadziselimovic_syndrome,"hadziselimovic syndrome"
6173,612953,parkinson_disease_14_autosomal_recessive,"parkinson disease 14, autosomal recessive"
6185,612989,optic_atrophy_7_with_or_without_auditory_neuropathy,"optic atrophy 7 with or without auditory neuropathy"
6211,613032,glioma_susceptibility_7,"glioma susceptibility 7"
6215,613055,atrial_fibrillation_familial_8,"atrial fibrillation, familial, 8"
6236,613085,glaucoma_3_primary_congenital_c,"glaucoma 3, primary congenital, c"
6276,613156,muscular_dystrophy_dystroglycanopathy_congenital_with_mental_retardation_type_b_2,"muscular dystrophy-dystroglycanopathy  , type b, 2"
6313,613244,colorectal_cancer_hereditary_nonpolyposis_type_8,"colorectal cancer, hereditary nonpolyposis, type 8"
6327,613284,hematocrit_hemoglobin_quantitative_trait_locus_3,"hematocrit/hemoglobin quantitative trait locus 3"
6348,613340,epilepsy_hot_water_2,"epilepsy, hot water, 2"
6352,613345,hypokalemic_periodic_paralysis_type_2_2,"hypokalemic periodic paralysis, type 2"
6476,613657,d_2_hydroxyglutaric_aciduria_2,"d-2-hydroxyglutaric aciduria 2"
6499,613689,mammary_digital_nail_syndrome,"mammary-digital-nail syndrome"
6549,613783,complement_component_c1s_deficiency,"complement component c1s deficiency"
6585,613837,leber_congenital_amaurosis_11,"leber congenital amaurosis 11"
6592,613850,inosine_triphosphatase_deficiency,"inosine triphosphatase deficiency"
6615,613908,spinocerebellar_ataxia_35,"spinocerebellar ataxia 35"
6618,613913,lipodystrophy_partial_acquired_with_low_complement_component_c3_with_or_without_glomerulonephritis,"lipodystrophy, partial, acquired, with low complement component c3, with or without glomerulonephritis"
7605,616034,24_dienoyl_coa_reductase_deficiency,"2,4-dienoyl-coa reductase deficiency"
7608,616039,charcot_marie_tooth_disease_recessive_intermediate_d,"charcot-marie-tooth disease, recessive intermediate d"
7610,616042,deafness_autosomal_recessive_103,"deafness, autosomal recessive 103"
7642,616116,mental_retardation_autosomal_recessive_46,"mental retardation, autosomal recessive 46"
7646,616127,spinocerebellar_ataxia_autosomal_recessive_17,"spinocerebellar ataxia, autosomal recessive 17"
7671,616202,cerebellofaciodental_syndrome,"cerebellofaciodental syndrome"
7719,616299,lipoyltransferase_1_deficiency,"lipoyltransferase 1 deficiency"
7730,616325,myasthenic_syndrome_congenital_9_associated_with_acetylcholine_receptor_deficiency,"myasthenic syndrome, congenital, 9, associated with acetylcholine receptor deficiency"
7752,616368,chops_syndrome,"chops syndrome"
7757,616390,trichothiodystrophy_2_photosensitive,"trichothiodystrophy 2, photosensitive"
7758,616393,mental_retardation_autosomal_dominant_38,"mental retardation, autosomal dominant 38"
7776,616428,microphthalmia_isolated_with_coloboma_10,"microphthalmia, isolated, with coloboma 10"
7787,616455,zimmermann_laband_syndrome_2,"zimmermann-laband syndrome 2"
7793,616468,exudative_vitreoretinopathy_6,"exudative vitreoretinopathy 6"
7798,616481,ciliary_dyskinesia_primary_32,"ciliary dyskinesia, primary, 32"
7848,616604,chromosome_14q32_duplication_syndrome_700_kb,"chromosome 14q32 duplication syndrome, 700-kb"
7881,616708,desanto_shinawi_syndrome,"desanto-shinawi syndrome"
7890,616726,ciliary_dyskinesia_primary_33,"ciliary dyskinesia, primary, 33"
7899,616739,mental_retardation_autosomal_recessive_51,"mental retardation, autosomal recessive 51"
7905,616760,woolly_hair_autosomal_recessive_3_2,"woolly hair, autosomal recessive 3"
7910,616781,joubert_syndrome_25,"joubert syndrome 25"
7919,616806,wilms_tumor_6,"wilms tumor 6"
7936,616840,parkinson_disease_23_autosomal_recessive_early_onset_2,"parkinson disease 23, autosomal recessive early-onset"
7938,616849,brachydactyly_type_a1_d,"brachydactyly, type a1, d"
7939,616851,cataract_45,"cataract 45"
7969,616911,immunodeficiency_centromeric_instability_facial_anomalies_syndrome_4,"immunodeficiency-centromeric instability-facial anomalies syndrome 4"
7982,616944,mental_retardation_autosomal_dominant_41,"mental retardation, autosomal dominant 41"
8001,617011,macrocephaly_dysmorphic_facies_and_psychomotor_retardation,"macrocephaly, dysmorphic facies, and psychomotor retardation"
8007,617021,hydrops_lactic_acidosis_and_sideroblastic_anemia,"hydrops, lactic acidosis, and sideroblastic anemia"
8028,617055,perching_syndrome,"perching syndrome"
8092,617174,ehlers_danlos_syndrome_periodontal_type_2_2,"ehlers-danlos syndrome, periodontal type, 2"
8103,617194,lethal_congenital_contracture_syndrome_11,"lethal congenital contracture syndrome 11"
8115,617232,muscular_dystrophy_limb_girdle_autosomal_recessive_21,"muscular dystrophy, limb-girdle, autosomal recessive 21"
8122,617241,lung_disease_immunodeficiency_and_chromosome_breakage_syndrome,"lung disease, immunodeficiency, and chromosome breakage syndrome"
8131,617258,myopathy_myofibrillar_8,"myopathy, myofibrillar, 8"
8140,617281,epileptic_encephalopathy_early_infantile_49,"epileptic encephalopathy, early infantile, 49"
8144,617294,epidermolysis_bullosa_simplex_generalized_with_scarring_and_hair_loss,"epidermolysis bullosa simplex, generalized, with scarring and hair loss"
8146,617297,amelogenesis_imperfecta_type_ij,"amelogenesis imperfecta, type ij"
8155,617319,anterior_segment_dysgenesis_8,"anterior segment dysgenesis 8"
8162,617337,ectodermal_dysplasia_12_hypohidrotic_hair_tooth_nail_type,"ectodermal dysplasia 12, hypohidrotic/hair/tooth/nail type"
8163,617339,epileptic_encephalopathy_early_infantile_51,"epileptic encephalopathy, early infantile, 51"
8176,617389,epileptic_encephalopathy_early_infantile_53,"epileptic encephalopathy, early infantile, 53"
5535,610319,rhizomelic_dysplasia_scoliosis_and_retinitis_pigmentosa,"rhizomelic dysplasia, scoliosis, and retinitis pigmentosa"
5545,610361,orofacial_cleft_9,"orofacial cleft 9"
5591,610612,leber_congenital_amaurosis_12,"leber congenital amaurosis 12"
5597,610651,xeroderma_pigmentosum_complementation_group_b,"xeroderma pigmentosum, complementation group b"
5601,610680,holoprosencephaly_recurrent_infections_and_monocytosis,"holoprosencephaly, recurrent infections, and monocytosis"
5614,610738,neutropenia_severe_congenital_3_autosomal_recessive_2,"neutropenia, severe congenital, 3, autosomal recessive"
5622,610760,cholesterol_level_quantitative_trait_locus_2,"cholesterol level quantitative trait locus 2"
5637,610840,mitral_valve_prolapse_3,"mitral valve prolapse 3"
5638,610842,pseudoxanthoma_elasticum_like_disorder_with_multiple_coagulation_factor_deficiency,"pseudoxanthoma elasticum-like disorder with multiple coagulation factor deficiency"
5639,610852,ciliary_dyskinesia_primary_6,"ciliary dyskinesia, primary, 6"
5641,610873,menarche_age_at_quantitative_trait_locus_1,"menarche, age at, quantitative trait locus 1"
5652,610926,tooth_agenesis_selective_5,"tooth agenesis, selective, 5"
5660,610967,osteogenesis_imperfecta_type_v,"osteogenesis imperfecta, type v"
5675,611038,microphthalmia_isolated_3,"microphthalmia, isolated 3"
5680,611073,alzheimer_disease_12,"alzheimer disease 12"
5693,611147,paroxysmal_nonkinesigenic_dyskinesia_2,"paroxysmal nonkinesigenic dyskinesia 2"
5700,611185,restless_legs_syndrome_6,"restless legs syndrome 6"
5728,611391,cataract_33_multiple_types,"cataract 33, multiple types"
5749,611535,major_affective_disorder_5,"major affective disorder 5"
5756,611554,leopard_syndrome_2,"leopard syndrome 2"
5779,611702,spondylometaphyseal_dysplasia_east_african_type_2,"spondylometaphyseal dysplasia, east african type"
5780,611705,salih_myopathy,"salih myopathy"
5789,611733,dauwerse_peters_syndrome,"dauwerse-peters syndrome"
5816,611880,cardiomyopathy_dilated_2a,"cardiomyopathy, dilated, 2a"
5817,611881,glycogen_storage_disease_xii,"glycogen storage disease xii"
5881,612119,trehalase_deficiency,"trehalase deficiency"
5883,612126,glut1_deficiency_syndrome_2,"glut1 deficiency syndrome 2"
5888,612161,aneurysm_intracranial_berry_7,"aneurysm, intracranial berry, 7"
5930,612278,inflammatory_bowel_disease_19,"inflammatory bowel disease   19"
5941,612292,birk_barel_syndrome,"birk-barel syndrome"
5946,612306,thyroid_stimulating_hormone_level_quantitative_trait_locus_1,"thyroid-stimulating hormone level quantitative trait locus 1"
5952,612336,thrombophilia_due_to_protein_s_deficiency_autosomal_dominant,"thrombophilia due to protein s deficiency, autosomal dominant"
5974,612372,major_affective_disorder_9_2,"major affective disorder 9"
5994,612437,epilepsy_progressive_myoclonic_1b_2,"epilepsy, progressive myoclonic, 1b"
6076,612645,deafness_autosomal_recessive_1b,"deafness, autosomal recessive 1b"
6086,612691,polymicrogyria_bilateral_temporooccipital,"polymicrogyria, bilateral temporooccipital"
6091,612713,kahrizi_syndrome,"kahrizi syndrome"
6093,612715,dyschromatosis_universalis_hereditaria_2,"dyschromatosis universalis hereditaria 2"
6150,612916,zechi_ceide_syndrome_2,"zechi-ceide syndrome"
6169,612949,epileptic_encephalopathy_early_infantile_39,"epileptic encephalopathy, early infantile, 39"
6206,613027,glycogen_storage_disease_ixc,"glycogen storage disease ixc"
6241,613090,bartter_syndrome_type_4b_neonatal_with_sensorineural_deafness,"bartter syndrome, type 4b, neonatal, with sensorineural deafness"
6246,613095,polycystic_kidney_disease_2_with_or_without_polycystic_liver_disease,"polycystic kidney disease 2 with or without polycystic liver disease"
6259,613116,thrombophilia_due_to_histidine_rich_glycoprotein_deficiency,"thrombophilia due to histidine-rich glycoprotein deficiency"
6280,613161,beta_ureidopropionase_deficiency,"beta-ureidopropionase deficiency"
7063,614858,hypogonadotropic_hypogonadism_14_with_or_without_anosmia,"hypogonadotropic hypogonadism 14 with or without anosmia"
7072,614869,usher_syndrome_type_ij,"usher syndrome, type ij"
7086,614883,peroxisome_biogenesis_disorder_11a,"peroxisome biogenesis disorder 11a"
7143,615010,aicardi_goutieres_syndrome_6,"aicardi-goutieres syndrome 6"
7155,615033,spastic_paraplegia_54_autosomal_recessive,"spastic paraplegia 54, autosomal recessive"
7164,615059,hypotrichosis_11,"hypotrichosis 11"
7182,615102,tyshchenko_syndrome,"tyshchenko syndrome"
7194,615135,maple_syrup_urine_disease_mild_variant,"maple syrup urine disease, mild variant"
7195,615139,facial_dysmorphism_immunodeficiency_livedo_and_short_stature,"facial dysmorphism, immunodeficiency, livedo, and short stature"
7215,615193,bleeding_disorder_platelet_type_15,"bleeding disorder, platelet-type, 15"
7239,615249,muscular_dystrophy_dystroglycanopathy_type_a_12,"muscular dystrophy-dystroglycanopathy  , type a, 12"
7250,615277,cataract_19_multiple_types_2,"cataract 19, multiple types"
7261,615293,myofibromatosis_infantile_2_2,"myofibromatosis, infantile, 2"
7276,615346,precocious_puberty_central_2,"precocious puberty, central, 2"
7279,615350,muscular_dystrophy_dystroglycanopathy_type_a_14,"muscular dystrophy-dystroglycanopathy  , type a, 14"
7292,615374,cone_rod_dystrophy_18,"cone-rod dystrophy 18"
7294,615377,atrial_fibrillation_familial_13,"atrial fibrillation, familial, 13"
7296,615381,mandibular_hypoplasia_deafness_progeroid_features_and_lipodystrophy_syndrome,"mandibular hypoplasia, deafness, progeroid features, and lipodystrophy syndrome"
7332,615451,ciliary_dyskinesia_primary_23,"ciliary dyskinesia, primary, 23"
7337,615468,immunodeficiency_12,"immunodeficiency 12"
7339,615473,epileptic_encephalopathy_early_infantile_17,"epileptic encephalopathy, early infantile, 17"
7360,615511,myopathy_due_to_myoadenylate_deaminase_deficiency,"myopathy due to myoadenylate deaminase deficiency"
7396,615565,retinitis_pigmentosa_67,"retinitis pigmentosa 67"
7403,615583,verheij_syndrome,"verheij syndrome"
7407,615592,immunodeficiency_15b,"immunodeficiency 15b"
7411,615597,congenital_disorder_of_glycosylation_type_ix,"congenital disorder of glycosylation, type ix"
7426,615631,anemia_congenital_dyserythropoietic_type_ib,"anemia, congenital dyserythropoietic, type ib"
7427,615632,neuropathy_hereditary_sensory_type_if,"neuropathy, hereditary sensory, type if"
7451,615704,poikiloderma_hereditary_fibrosing_with_tendon_contractures_myopathy_and_pulmonary_fibrosis,"poikiloderma, hereditary fibrosing, with tendon contractures, myopathy, and pulmonary fibrosis"
7452,615705,spinocerebellar_ataxia_autosomal_recessive_15,"spinocerebellar ataxia, autosomal recessive 15"
7469,615744,epileptic_encephalopathy_early_infantile_19,"epileptic encephalopathy, early infantile, 19"
7470,615745,atrial_standstill_2,"atrial standstill 2"
7478,615763,cortical_dysplasia_complex_with_other_brain_malformations_5,"cortical dysplasia, complex, with other brain malformations 5"
7526,615887,amelogenesis_imperfecta_hypomaturation_type_iia5,"amelogenesis imperfecta, hypomaturation type, iia5"
7535,615909,diamond_blackfan_anemia_13,"diamond-blackfan anemia 13"
7564,615966,immunodeficiency_26_with_or_without_neurologic_abnormalities_2,"immunodeficiency 26 with or without neurologic abnormalities"
7582,615990,bardet_biedl_syndrome_13,"bardet-biedl syndrome 13"
7636,616100,autoimmune_lymphoproliferative_syndrome_type_v,"autoimmune lymphoproliferative syndrome, type v"
7639,616111,mitochondrial_complex_iii_deficiency_nuclear_type_9,"mitochondrial complex iii deficiency, nuclear type 9"
7640,616113,polyendocrine_polyneuropathy_syndrome,"polyendocrine-polyneuropathy syndrome"
7662,616185,ovarian_dysgenesis_4,"ovarian dysgenesis 4"
7669,616200,ruijs_aalfs_syndrome,"ruijs-aalfs syndrome"
7686,616228,myasthenic_syndrome_congenital_14,"myasthenic syndrome, congenital, 14"
5782,611717,spondyloepiphyseal_dysplasia_brachydactyly_and_distinctive_speech,"spondyloepiphyseal dysplasia-brachydactyly and distinctive speech"
5808,611820,long_qt_syndrome_11,"long qt syndrome 11"
5814,611876,brugada_syndrome_4,"brugada syndrome 4"
5829,611928,prostate_cancer_hereditary_13,"prostate cancer, hereditary, 13"
5855,612016,coenzyme_q10_deficiency_primary_4,"coenzyme q10 deficiency, primary, 4"
5867,612079,alopecia_neurologic_defects_and_endocrinopathy_syndrome,"alopecia, neurologic defects, and endocrinopathy syndrome"
5898,612224,stature_quantitative_trait_locus_12,"stature quantitative trait locus 12"
5915,612245,inflammatory_bowel_disease_14,"inflammatory bowel disease 14"
5945,612304,thrombophilia_due_to_protein_c_deficiency_autosomal_recessive,"thrombophilia due to protein c deficiency, autosomal recessive"
5970,612368,alkaline_phosphatase_plasma_level_of_quantitative_trait_locus_3,"alkaline phosphatase, plasma level of, quantitative trait locus 3"
5991,612423,prekallikrein_deficiency,"prekallikrein deficiency"
6051,612591,colorectal_cancer_10,"colorectal cancer 10"
6052,612592,colorectal_cancer_11,"colorectal cancer 11"
6053,612593,lung_cancer_susceptibility_4,"lung cancer susceptibility 4"
6067,612632,usher_syndrome_type_ih,"usher syndrome, type ih"
6072,612639,inflammatory_bowel_disease_26,"inflammatory bowel disease 26"
6092,612714,exocrine_pancreatic_insufficiency_dyserythropoietic_anemia_and_calvarial_hyperostosis,"exocrine pancreatic insufficiency, dyserythropoietic anemia, and calvarial hyperostosis"
6098,612727,bone_mineral_density_quantitative_trait_locus_13,"bone mineral density quantitative trait locus 13"
6117,612796,inflammatory_bowel_disease_27,"inflammatory bowel disease 27"
6130,612862,pulmonary_hypertension_chronic_thromboembolic_without_deep_vein_thrombosis,"pulmonary hypertension, chronic thromboembolic, without deep vein thrombosis"
6136,612877,cardiomyopathy_dilated_1bb,"cardiomyopathy, dilated, 1bb"
6143,612892,stature_quantitative_trait_locus_18,"stature quantitative trait locus 18"
6151,612917,giacheti_syndrome,"giacheti syndrome"
6184,612976,age_related_hearing_impairment_2,"age-related hearing impairment 2"
6198,613014,neuroblastoma_3,"neuroblastoma 3"
6205,613026,chromosome_19q1311_deletion_syndrome_distal,"chromosome 19q13.11 deletion syndrome, distal"
6212,613033,glioma_susceptibility_8,"glioma susceptibility 8"
6222,613064,dermatitis_atopic_7_2,"dermatitis, atopic, 7"
6223,613065,leukemia_acute_lymphoblastic,"leukemia, acute lymphoblastic"
6225,613068,neurodegeneration_due_to_cerebral_folate_transport_deficiency,"neurodegeneration due to cerebral folate transport deficiency"
6258,613115,neuropathy_hereditary_sensory_and_autonomic_type_iib,"neuropathy, hereditary sensory and autonomic, type iib"
6269,613148,inflammatory_bowel_disease_28_autosomal_recessive,"inflammatory bowel disease 28, autosomal recessive"
6270,613150,muscular_dystrophy_dystroglycanopathy_congenital_with_brain_and_eye_anomalies_type_a_2,"muscular dystrophy-dystroglycanopathy  , type a, 2"
6354,613348,pancreatic_cancer_3,"pancreatic cancer 3"
6357,613364,spastic_paraplegia_41_autosomal_dominant,"spastic paraplegia 41, autosomal dominant"
6381,613428,retinitis_pigmentosa_54,"retinitis pigmentosa 54"
6387,613451,frontonasal_dysplasia_2,"frontonasal dysplasia 2"
6396,613463,fasting_plasma_glucose_level_quantitative_trait_locus_5,"fasting plasma glucose level quantitative trait locus 5"
6397,613464,retinitis_pigmentosa_51,"retinitis pigmentosa 51"
6400,613477,epileptic_encephalopathy_early_infantile_5,"epileptic encephalopathy, early infantile, 5"
6462,613627,brachydactyly_type_a1_with_short_stature_scoliosis_microcephaly_ptosis_hearing_loss_and_mental_retardation,"brachydactyly, type a1, with short stature, scoliosis, microcephaly, ptosis, hearing loss, and mental retardation"
6473,613647,spastic_paraplegia_48_autosomal_recessive,"spastic paraplegia 48, autosomal recessive"
6533,613751,heterotaxy_visceral_4_autosomal,"heterotaxy, visceral, 4, autosomal"
6534,613752,hypermethioninemia_with_s_adenosylhomocysteine_hydrolase_deficiency,"hypermethioninemia with s-adenosylhomocysteine hydrolase deficiency"
6548,613780,aortic_aneurysm_familial_thoracic_7,"aortic aneurysm, familial thoracic 7"
6568,613810,retinitis_pigmentosa_43_2,"retinitis pigmentosa 43"
6584,613836,adiponectin_serum_level_of_quantitative_trait_locus_5,"adiponectin, serum level of, quantitative trait locus 5"
6588,613843,leber_congenital_amaurosis_15,"leber congenital amaurosis 15"
6597,613857,orofacial_cleft_13,"orofacial cleft 13"
6599,613861,retinitis_pigmentosa_59,"retinitis pigmentosa 59"
6616,613909,spinocerebellar_ataxia_32,"spinocerebellar ataxia 32"
6638,613969,myopia_19_autosomal_dominant,"myopia 19, autosomal dominant"
6644,613981,hypotrichosis_3,"hypotrichosis 3"
6657,614019,lissencephaly_4,"lissencephaly 4"
6677,614053,mitochondrial_complex_v_atp_synthase_deficiency_nuclear_type_3,"mitochondrial complex v   deficiency, nuclear type 3"
6705,614101,plasma_fibronectin_deficiency,"plasma fibronectin deficiency"
6712,614115,cortical_malformations_occipital,"cortical malformations, occipital"
6722,614152,deafness_autosomal_dominant_64_2,"deafness, autosomal dominant 64"
6797,614291,breast_ovarian_cancer_familial_4,"breast-ovarian cancer, familial 4"
6823,614331,colorectal_cancer_hereditary_nonpolyposis_type_6,"colorectal cancer, hereditary nonpolyposis, type 6"
6845,614376,short_rib_thoracic_dysplasia_5_with_or_without_polydactyly,"short-rib thoracic dysplasia 5 with or without polydactyly"
6849,614380,complement_component_4a_deficiency,"complement component 4a deficiency"
6882,614436,charcot_marie_tooth_disease_axonal_type_2p,"charcot-marie-tooth disease, axonal, type 2p"
6893,614465,joubert_syndrome_16,"joubert syndrome 16"
6894,614466,coronary_heart_disease_6,"coronary heart disease 6"
6908,614492,pseudohypoaldosteronism_type_iic_2,"pseudohypoaldosteronism, type iic"
6909,614493,wiskott_aldrich_syndrome_2,"wiskott-aldrich syndrome 2"
6923,614520,encephalomyopathy_mitochondrial_due_to_voltage_dependent_anion_channel_deficiency,"encephalomyopathy, mitochondrial, due to voltage-dependent anion channel deficiency"
6938,614575,cerebellar_ataxia_neuropathy_and_vestibular_areflexia_syndrome,"cerebellar ataxia, neuropathy, and vestibular areflexia syndrome"
6940,614582,combined_oxidative_phosphorylation_deficiency_9,"combined oxidative phosphorylation deficiency 9"
6948,614607,coffin_siris_syndrome_2,"coffin-siris syndrome 2"
6957,614619,hyperekplexia_2,"hyperekplexia 2"
6970,614652,coenzyme_q10_deficiency_primary_3,"coenzyme q10 deficiency, primary, 3"
6987,614680,influenza_severe,"influenza, severe"
6996,614700,immunodeficiency_common_variable_8_with_autoimmunity,"immunodeficiency, common variable, 8, with autoimmunity"
7012,614743,pulmonary_fibrosis_and_or_bone_marrow_failure_telomere_related_2,"pulmonary fibrosis and/or bone marrow failure, telomere-related, 2"
7033,614815,joubert_syndrome_18,"joubert syndrome 18"
7036,614819,weill_marchesani_syndrome_3,"weill-marchesani syndrome 3"
7038,614822,spermatogenic_failure_10,"spermatogenic failure 10"
7051,614841,hypogonadotropic_hypogonadism_12_with_or_without_anosmia,"hypogonadotropic hypogonadism 12 with or without anosmia"
7170,615073,dystonia_25,"dystonia 25"
7172,615075,neurodevelopmental_disorder_with_spastic_diplegia_and_visual_defects,"neurodevelopmental disorder with spastic diplegia and visual defects"
7192,615127,epilepsy_familial_adult_myoclonic_4,"epilepsy, familial adult myoclonic, 4"
7196,615145,microphthalmia_isolated_with_coloboma_9,"microphthalmia, isolated, with coloboma 9"
7214,615192,birth_weight_quantitative_trait_locus_4,"birth weight quantitative trait locus 4"
7216,615197,restless_legs_syndrome_8,"restless legs syndrome 8"
7223,615220,osteogenesis_imperfecta_type_xv,"osteogenesis imperfecta, type xv"
8652,618356,neurodevelopmental_disorder_with_central_and_peripheral_motor_dysfunction,"neurodevelopmental disorder with central and peripheral motor dysfunction"
8661,618371,turnpenny_fry_syndrome,"turnpenny-fry syndrome"
8683,618402,intellectual_developmental_disorder_autosomal_recessive_70,"intellectual developmental disorder, autosomal recessive 70"
8695,618425,neurodevelopmental_disorder_with_impaired_speech_and_hyperkinetic_movements,"neurodevelopmental disorder with impaired speech and hyperkinetic movements"
8724,618475,paragangliomas_7,"paragangliomas 7"
8726,618477,uridine_cytidineuria,"uridine-cytidineuria"
8746,618512,odonnell_luria_rodan_syndrome,"o'donnell-luria-rodan syndrome"
8749,618523,hyper_ige_recurrent_infection_syndrome_4_autosomal_recessive,"hyper-ige recurrent infection syndrome 4, autosomal recessive"
8754,618531,erythrokeratodermia_variabilis_et_progressiva_6,"erythrokeratodermia variabilis et progressiva 6"
8757,618535,ectodermal_dysplasia_15_hypohidrotic_hair_type,"ectodermal dysplasia 15, hypohidrotic/hair type"
8773,618577,neurodevelopmental_disorder_with_structural_brain_anomalies_and_dysmorphic_facies,"neurodevelopmental disorder with structural brain anomalies and dysmorphic facies"
8776,618587,intellectual_developmental_disorder_60_with_seizures,"intellectual developmental disorder 60 with seizures"
8780,618596,epilepsy_idiopathic_generalized_16,"epilepsy, idiopathic generalized 16"
8797,618641,infantile_liver_failure_syndrome_3,"infantile liver failure syndrome 3"
8810,618662,diarrhea_11_malabsorptive_congenital,"diarrhea 11, malabsorptive, congenital"
8866,618780,congenital_heart_defects_multiple_types_7,"congenital heart defects, multiple types, 7"
8927,618876,epilepsy_progressive_myoclonic_11,"epilepsy, progressive myoclonic, 11"
8930,618879,neurodevelopmental_disorder_with_hypotonia_and_cerebellar_atrophy_with_or_without_seizures,"neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures"
8937,618886,pseudo_torch_syndrome_3,"pseudo-torch syndrome 3"
8939,618890,neurodevelopmental_disorder_and_structural_brain_anomalies_with_or_without_seizures_and_spasticity,"neurodevelopmental disorder and structural brain anomalies with or without seizures and spasticity"
5801,611804,elliptocytosis_1_2,"elliptocytosis 1"
5821,611891,aortic_aneurysm_familial_abdominal_3,"aortic aneurysm, familial abdominal, 3"
5824,611897,nanophthalmos_3,"nanophthalmos 3"
5849,612007,celiac_disease_9,"celiac disease 9"
5853,612011,celiac_disease_13,"celiac disease 13"
5882,612124,cardiomyopathy_familial_hypertrophic_12,"cardiomyopathy, familial hypertrophic, 12"
5894,612201,atrial_fibrillation_familial_6,"atrial fibrillation, familial, 6"
5924,612262,inflammatory_bowel_disease_18,"inflammatory bowel disease 18"
5927,612269,epilepsy_childhood_absence_5,"epilepsy, childhood absence 5"
5960,612354,inflammatory_bowel_disease_21,"inflammatory bowel disease 21"
5966,612364,alanine_aminotransferase_plasma_level_of_quantitative_trait_locus_2,"alanine aminotransferase, plasma level of, quantitative trait locus 2"
6008,612513,chromosome_2p161_p15_deletion_syndrome,"chromosome 2p16.1-p15 deletion syndrome"
6010,612518,ciliary_dyskinesia_primary_10,"ciliary dyskinesia, primary, 10"
6023,612542,vitamin_b12_plasma_level_quantitative_trait_locus_1,"vitamin b12 plasma level quantitative trait locus 1"
6025,612554,myopia_16_autosomal_dominant,"myopia 16, autosomal dominant"
6034,612563,diamond_blackfan_anemia_8,"diamond-blackfan anemia 8"
6058,612622,diabetes_mellitus_insulin_dependent_23,"diabetes mellitus, insulin-dependent, 23"
6062,612627,seizures_benign_familial_infantile_4,"seizures, benign familial infantile, 4"
6068,612633,microvascular_complications_of_diabetes_5,"microvascular complications of diabetes 5"
6074,612643,deafness_autosomal_dominant_3b,"deafness, autosomal dominant 3b"
6107,612776,hypoglossia_with_situs_inversus,"hypoglossia with situs inversus"
6124,612843,keratosis_follicularis_spinulosa_decalvans_autosomal_dominant,"keratosis follicularis spinulosa decalvans, autosomal dominant"
6142,612886,menopause_natural_age_at_quantitative_trait_locus_4,"menopause, natural, age at, quantitative trait locus 4"
6175,612955,long_qt_syndrome_12,"long qt syndrome 12"
6177,612957,vitamin_b6_plasma_level_quantitative_trait_locus_1,"vitamin b6 plasma level quantitative trait locus 1"
6179,612964,premature_ovarian_failure_7,"premature ovarian failure 7"
6230,613075,macs_syndrome,"macs syndrome"
6231,613076,myopathy_mitochondrial_progressive_with_congenital_cataract_hearing_loss_and_developmental_delay,"myopathy, mitochondrial progressive, with congenital cataract, hearing loss, and developmental delay"
6264,613123,brugada_syndrome_8,"brugada syndrome 8"
6304,613227,cerebellar_ataxia_mental_retardation_and_dysequilibrium_syndrome_3,"cerebellar ataxia, mental retardation, and dysequilibrium syndrome 3"
6310,613239,thyrotoxic_periodic_paralysis_2,"thyrotoxic periodic paralysis 2"
6319,613266,waardenburg_syndrome_type_4c,"waardenburg syndrome, type 4c"
6323,613270,corneal_dystrophy_fuchs_endothelial_6,"corneal dystrophy, fuchs endothelial, 6"
6324,613271,corneal_dystrophy_fuchs_endothelial_7,"corneal dystrophy, fuchs endothelial, 7"
6325,613280,hypermanganesemia_with_dystonia_1,"hypermanganesemia with dystonia 1"
6329,613286,cardiomyopathy_dilated_1ff,"cardiomyopathy, dilated, 1ff"
6335,613309,diamond_blackfan_anemia_10,"diamond-blackfan anemia 10"
6345,613329,plasminogen_activator_inhibitor_1_deficiency,"plasminogen activator inhibitor-1 deficiency"
6368,613392,deafness_autosomal_recessive_85,"deafness, autosomal recessive 85"
